,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31,2025-08-01,2025-08-02,2025-08-03,2025-08-04,2025-08-05,2025-08-06,2025-08-07,2025-08-08,2025-08-09,2025-08-10,2025-08-11,2025-08-12,2025-08-13,2025-08-14,2025-08-15,2025-08-16,2025-08-17,2025-08-18,2025-08-19,2025-08-20,2025-08-21,2025-08-22,2025-08-23,2025-08-24,2025-08-25,2025-08-26,2025-08-27,2025-08-28,2025-08-29,2025-08-30,2025-08-31,2025-09-01,2025-09-02,2025-09-03,2025-09-04
17:00,,-0.04,-0.04,-0.05,-0.04,-0.04733333333333334,-0.05,-0.05999999999999999,-0.04733333333333334,-0.04,-0.039,,-0.04,-0.04,-0.05,-0.04,-0.032,-0.03133333333333333,-0.030666666666666665,-0.029999999999999995,-0.02,-0.020666666666666667,0.0,-1.231,0.0,0.4503333333333333,0.449,0.44299999999999995,0.44633333333333336,0.4423333333333333,0.449,0.441,0.43966666666666665,0.45,0.4473333333333333,,,0.44599999999999995,0.44866666666666666,0.4423333333333333,0.4503333333333333,0.44433333333333336,0.44333333333333336,0.44633333333333336,0.4406666666666667,0.448,0.4503333333333333,0.442,0.44166666666666665,0.449,0.44666666666666666,0.45366666666666666,0.455,0.44766666666666666,
17:30,,-0.04,-0.04,-1.0253333333333334,-0.04,-0.9266666666666666,-0.8586666666666667,-0.6436666666666666,-0.6863333333333334,-0.87,-0.8450000000000001,,-0.04,-0.04,-0.05,-0.04,-0.030666666666666665,-0.032,-0.03133333333333333,-0.030999999999999996,-0.02,-0.021333333333333333,0.0,-0.029,0.0,0.028666666666666667,0.029333333333333333,0.028,0.018333333333333333,0.009333333333333332,0.02233333333333333,0.019666666666666666,0.028333333333333332,0.028666666666666667,0.032,,,0.03066666666666667,0.03066666666666667,0.029333333333333333,0.030666666666666665,0.021666666666666667,0.029666666666666668,0.029333333333333333,0.018666666666666665,0.03133333333333333,0.029333333333333333,0.020666666666666667,0.021333333333333333,0.029333333333333333,0.030000000000000002,0.028,0.03133333333333333,0.029999999999999995,
18:00,,-0.04,-0.04,-0.08733333333333333,-0.04,-0.06066666666666667,-0.06233333333333333,-0.042333333333333334,-0.04,-0.059000000000000004,-0.07333333333333333,,-0.04,-0.04,-0.05,-0.04,-0.030999999999999996,-0.030666666666666665,-0.03033333333333333,-0.029999999999999995,-0.02,-0.020666666666666667,0.0,-0.029999999999999995,0.0,0.0,0.0,-0.004333333333333333,-0.019000000000000003,-0.02,-0.01,-0.01,-0.007333333333333333,-0.0003333333333333333,-0.0023333333333333335,,,-0.0016666666666666668,-0.0013333333333333333,0.0,-0.006666666666666667,-0.01,-0.0016666666666666668,0.0,-0.01,0.0,0.0,-0.01,-0.015333333333333334,0.0,-0.0013333333333333333,0.0,0.0,-0.007333333333333333,
18:30,,-0.04,-0.04,-0.041,-0.04,-0.04,-0.04,-0.05,-0.04,-0.04,-0.033,,-0.04,-0.04,-0.05,-0.04,-0.030999999999999996,-0.03233333333333333,-0.03266666666666666,-0.029999999999999995,-0.02,-0.02,0.0,-0.029999999999999995,0.0,-0.001,0.0,-0.009000000000000001,-0.02,-0.02033333333333333,-0.01,-0.010333333333333333,-0.01,-0.0026666666666666666,-0.009333333333333334,,,-0.005333333333333333,-0.006333333333333333,-0.004,-0.01,-0.01,-0.008,-0.0003333333333333333,-0.010333333333333333,0.0,-0.0016666666666666668,-0.010666666666666666,-0.019666666666666666,-0.0003333333333333333,-0.006666666666666667,0.0,0.0,-0.01,
19:00,,-0.04,-0.04,-0.04733333333333334,-0.04033333333333333,-0.04,-0.042666666666666665,-0.05,-0.04,-0.03866666666666666,-0.032,,-0.04,-0.04,-0.050333333333333334,-0.04,-0.03133333333333333,-0.03133333333333333,-0.03166666666666666,-0.029999999999999995,-0.02,-0.021,0.0,-0.029999999999999995,0.0,-0.005,-0.001,-0.01,-0.02,-0.02266666666666667,-0.01,-0.010333333333333333,-0.01,-0.008,-0.01,,,-0.009000000000000001,-0.009333333333333334,-0.007666666666666667,-0.01,-0.013666666666666667,-0.009333333333333334,-0.0003333333333333333,-0.013333333333333334,0.0,-0.009000000000000001,-0.01633333333333333,-0.02,-0.004666666666666667,-0.01,0.0,0.0,-0.01,
19:30,,-0.04,-0.04,-0.042666666666666665,-0.04033333333333333,-0.04,-0.044000000000000004,-0.05,-0.04,-0.03966666666666666,-0.03233333333333333,,-0.04,-0.04,-0.051333333333333335,-0.04,-0.033,-0.03233333333333333,-0.03166666666666666,-0.03033333333333333,-0.02,-0.022000000000000002,0.0,-0.029999999999999995,0.0,-0.9856666666666667,-0.9483333333333334,-1.0126666666666666,-0.977,-0.9246666666666667,-1.0056666666666667,-1.0086666666666668,-0.9826666666666667,-1.015,-0.996,,,-0.9473333333333332,-0.9493333333333334,-0.9396666666666668,-0.9493333333333334,-0.981,-0.9803333333333334,-0.9336666666666668,-0.8646666666666667,-1.0286666666666666,-0.8966666666666667,-1.0043333333333335,-0.9953333333333333,-0.9646666666666667,-0.9986666666666667,-0.953,-1.0093333333333334,-0.9563333333333334,
20:00,,-0.04,-0.04,-0.045000000000000005,-0.041,-0.04,-0.04833333333333334,-0.05,-0.04,-0.04,-0.03133333333333333,,-0.04,-0.04,-0.05,-0.04,-0.032,-0.03133333333333333,-0.032,-0.03033333333333333,-0.02,-0.026000000000000002,0.0,-0.029999999999999995,0.0,-0.0003333333333333333,0.0,-0.009333333333333334,-0.016,-0.021333333333333333,-0.009000000000000001,-0.01,-0.004666666666666667,-0.003,-0.009333333333333334,,,-0.0036666666666666666,-0.008,-0.0006666666666666666,-0.005333333333333333,-0.01,-0.0016666666666666668,0.0,-0.01,0.0,-0.0036666666666666666,-0.01,-0.012,0.0,-0.004,0.0,0.0,-0.01,
20:30,,-0.04,-0.04,-0.04800000000000001,-0.041666666666666664,-0.04,-0.046000000000000006,-0.05,-0.04,-0.04,-0.034666666666666665,,-0.04,-0.04,-0.050666666666666665,-0.04,-0.032,-0.030999999999999996,-0.030666666666666665,-0.030666666666666665,-0.02,-0.025666666666666667,-0.0003333333333333333,-0.029999999999999995,0.0,-0.007666666666666667,-0.001,-0.010333333333333333,-0.018333333333333333,-0.029,-0.009333333333333334,-0.012333333333333333,-0.01,-0.009000000000000001,-0.01,,,-0.008666666666666666,-0.01,-0.009000000000000001,-0.01,-0.016666666666666666,-0.01,-0.005,-0.010333333333333333,0.0,-0.01,-0.014666666666666666,-0.018666666666666668,-0.005666666666666667,-0.01,0.0,0.0,-0.012,
21:00,,-0.04,-0.04,-0.049,-0.04066666666666666,-0.04033333333333333,-0.049666666666666665,-0.05,-0.04,-0.04,-0.038000000000000006,,-0.04,-0.04,-0.05,-0.04,-0.030999999999999996,-0.033,-0.03133333333333333,-0.03033333333333333,-0.02,-0.023666666666666666,-0.0016666666666666668,-0.029999999999999995,0.0,-0.01,-0.004,-0.011000000000000001,-0.02,-0.028,-0.01,-0.01633333333333333,-0.01,-0.009333333333333334,-0.01,,,-0.01,-0.01,-0.01,-0.01,-0.01933333333333333,-0.01,-0.008333333333333333,-0.01,-0.0006666666666666666,-0.01,-0.02,-0.019666666666666666,-0.009666666666666665,-0.009666666666666665,0.0,0.0,-0.015000000000000001,
21:30,,-0.03966666666666666,-0.04,-0.04933333333333333,-0.04033333333333333,-0.041666666666666664,-0.04933333333333333,-0.05,-0.04033333333333333,-0.04,-0.035333333333333335,,-0.04,-0.04,-0.05,-0.04,-0.032,-0.034,-0.03266666666666666,-0.029999999999999995,-0.02,-0.026000000000000002,-0.0016666666666666668,-0.029999999999999995,0.0,-0.01,-0.001,-0.014333333333333333,-0.02033333333333333,-0.028333333333333332,-0.01,-0.018666666666666668,-0.01,-0.01,-0.01,,,-0.01,-0.01,-0.01,-0.01,-0.019000000000000003,-0.01,-0.007666666666666667,-0.01,-0.0003333333333333333,-0.01,-0.01933333333333333,-0.02,-0.01,-0.01,0.0,-0.001,-0.019666666666666666,
22:00,,-0.04,-0.04,-0.05,-0.04033333333333333,-0.044000000000000004,-0.049666666666666665,-0.05,-0.041,-0.04,-0.038000000000000006,,-0.04,-0.04,-0.05,-0.04,-0.03233333333333333,-0.03233333333333333,-0.03233333333333333,-0.030999999999999996,-0.022000000000000002,-0.022000000000000002,-0.0026666666666666666,-0.029999999999999995,0.0,-0.01,-0.0033333333333333335,-0.019666666666666666,-0.020666666666666667,-0.02733333333333333,-0.01,-0.01633333333333333,-0.01,-0.01,-0.010666666666666666,,,-0.01,-0.01,-0.01,-0.010666666666666666,-0.019666666666666666,-0.01,-0.008333333333333333,-0.010333333333333333,0.0,-0.01,-0.02,-0.02,-0.01,-0.01,0.0,-0.004333333333333333,-0.01933333333333333,
22:30,,-0.04,-0.04,-0.04800000000000001,-0.04,-0.043333333333333335,-0.04933333333333333,-0.05,-0.04700000000000001,-0.04,-0.03833333333333333,,-0.04,-0.04,-0.05,-0.04,-0.030999999999999996,-0.034333333333333334,-0.029999999999999995,-0.030666666666666665,-0.026333333333333334,-0.022333333333333334,-0.006333333333333333,-0.029999999999999995,-0.0003333333333333333,-0.01,-0.005333333333333333,-0.019333333333333334,-0.021,-0.024666666666666667,-0.01,-0.019000000000000003,-0.01,-0.01,-0.010666666666666666,,,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.009666666666666665,-0.010333333333333333,0.0,-0.01,-0.02,-0.02,-0.01,-0.01,0.0,-0.008666666666666666,-0.019666666666666666,
23:00,,-0.04,-0.04,-0.04766666666666667,-0.04,-0.042,-0.05,-0.05,-0.048666666666666664,-0.04,-0.037333333333333336,,-0.04,-0.04,-0.050333333333333334,-0.04,-0.034666666666666665,-0.03266666666666666,-0.030666666666666665,-0.03033333333333333,-0.028,-0.021,-0.007,-0.029999999999999995,-0.0003333333333333333,-0.01,-0.004,-0.02,-0.021333333333333333,-0.021666666666666667,-0.01,-0.018000000000000002,-0.01,-0.01,-0.013666666666666667,,,-0.010333333333333333,-0.011333333333333334,-0.01,-0.011333333333333334,-0.02,-0.01,-0.009000000000000001,-0.010333333333333333,-0.001,-0.01,-0.02,-0.02,-0.01,-0.01,0.0,-0.008,-0.02,
23:30,,-0.04,-0.04,-0.045000000000000005,-0.04,-0.04066666666666666,-0.04666666666666667,-0.05,-0.05,-0.04,-0.038000000000000006,,-0.04,-0.04,-0.05,-0.04,-0.034666666666666665,-0.030999999999999996,-0.03133333333333333,-0.03033333333333333,-0.029999999999999995,-0.7406666666666666,-0.008333333333333333,-0.029999999999999995,-0.0006666666666666666,-0.01,-0.008,-0.02,-0.023,-0.021,-0.01,-0.017666666666666667,-0.01,-0.01,-0.013000000000000001,,,-0.01,-0.013000000000000001,-0.01,-0.014,-0.02,-0.01,-0.009000000000000001,-0.01,-0.0016666666666666668,-0.010333333333333333,-0.02,-0.019666666666666666,-0.010333333333333333,-0.01,0.0,-0.01,-0.02033333333333333,
24:00,,-0.04,-0.04,-0.04066666666666666,-0.04,-0.04066666666666666,-0.041666666666666664,-0.049666666666666665,-0.04965517241379311,-0.04,-0.03866666666666666,-0.03,-0.04,-0.04,-0.05,-0.04,-0.038000000000000006,-0.030666666666666665,-0.03133333333333333,-0.03033333333333333,-0.029999999999999995,-0.6023333333333334,-0.007333333333333333,-0.029999999999999995,-0.0026666666666666666,-0.010333333333333333,-0.007333333333333333,-0.02,-0.021333333333333333,-0.022758620689655173,-0.01,-0.019000000000000003,-0.009999999999999998,-0.011000000000000001,-0.016551724137931035,-0.02,,-0.01,-0.015000000000000001,-0.009999999999999998,-0.013000000000000001,-0.019999999999999997,-0.01,-0.009999999999999998,-0.010333333333333333,-0.003793103448275862,-0.01,-0.019999999999999997,-0.02,-0.010333333333333333,-0.01,0.0,-0.009666666666666665,-0.021666666666666667,
